,path,functions,complexity,comment_lines_density,duplicated_lines_density,coverage,ncloc,security_rating,tests,test_success_density,test_execution_time,reliability_rating,filename,repository,version
205,src/pages/SubmitComplain/SubmitComplaitPhoto.tsx,2,2,0.0,0.0,100.0,17,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-04-2021.json,eccoar_frontend,17-04-2021
206,src/context/theme.tsx,3,6,0.0,0.0,0.0,32,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-04-2021.json,eccoar_frontend,17-04-2021
266,src/services/api.ts,0,2,0.0,0.0,85.7,5,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
267,src/App.tsx,1,1,0.0,0.0,100.0,11,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
268,src/context/auth.tsx,8,14,0.0,0.0,98.2,89,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
269,src/components/Backdrop.tsx,1,1,0.0,0.0,100.0,8,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
270,src/components/Button.tsx,1,9,10.0,0.0,100.0,72,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
271,src/components/complainCard.tsx,4,14,6.6,0.0,95.7,128,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
272,src/services/complaint.ts,11,12,0.0,0.0,85.4,131,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
273,src/pages/ComplaintDetails.tsx,10,22,0.0,0.0,98.5,170,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
274,src/components/DisplayMap.tsx,1,1,0.0,0.0,100.0,20,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
275,src/components/Drawer.tsx,6,11,0.0,0.0,60.7,122,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
276,src/utils/emailValidation.ts,1,1,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
277,src/pages/FirstPage.tsx,4,5,0.0,0.0,9.1,38,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
278,src/services/flagr.ts,1,1,0.0,0.0,0.0,6,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
279,src/utils/geolocation.ts,2,2,0.0,0.0,100.0,13,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
280,src/pages/Home.tsx,11,14,0.0,0.0,81.3,102,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
281,src/index.tsx,0,0,35.0,0.0,0.0,13,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
282,src/components/inputBasic.tsx,2,5,7.9,0.0,100.0,82,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
283,src/components/LocationMarker.tsx,8,15,0.0,0.0,56.5,77,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
284,src/pages/Login.tsx,5,6,0.0,0.0,85.7,58,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
285,src/components/Navbar.tsx,5,12,0.0,0.0,95.8,59,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
286,src/pages/Register/RegisterAdress.tsx,7,11,0.0,0.0,92.3,93,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
287,src/pages/Register/RegisterEmail.tsx,6,12,0.0,0.0,95.0,103,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
288,src/pages/Register/RegisterName.tsx,6,9,0.0,0.0,90.9,74,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
289,src/reportWebVitals.ts,2,4,0.0,0.0,0.0,15,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
290,src/routes.tsx,2,3,0.0,0.0,33.3,70,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
291,src/service-worker.ts,3,9,36.1,0.0,0.0,39,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
292,src/serviceWorkerRegistration.ts,16,33,17.6,0.0,0.0,103,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
293,src/setupTests.ts,0,0,0.0,0.0,,1,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
294,src/pages/SubmitComplaint/SubmitComplaintConclude.tsx,5,6,0.0,0.0,75.0,29,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
295,src/pages/SubmitComplaint/SubmitComplaintGeolocation.tsx,4,6,0.0,0.0,89.7,88,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
296,src/pages/SubmitComplaint/SubmitComplaintInfos.tsx,5,8,0.0,0.0,100.0,53,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
297,src/pages/SubmitComplaint/SubmitComplaitOptionPhoto.tsx,4,4,0.0,0.0,100.0,28,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
298,src/pages/SubmitComplaint/SubmitComplaitPhoto.tsx,4,8,0.0,0.0,65.5,60,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
299,src/context/theme.tsx,3,6,0.0,0.0,0.0,32,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-17-05-2021.json,eccoar_frontend,17-05-2021
83,src/services/api.ts,0,1,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
84,src/App.tsx,1,1,0.0,0.0,0.0,12,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
85,src/components/Backdrop.tsx,1,1,0.0,0.0,0.0,8,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
86,src/components/Button.tsx,1,9,7.9,0.0,93.9,70,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
87,src/components/complainCard.tsx,4,14,6.0,0.0,95.7,126,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
88,src/services/complaint.ts,5,8,0.0,0.0,37.5,74,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
89,src/pages/ComplaintDetails.tsx,7,16,0.0,0.0,26.0,126,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
90,src/components/Drawer.tsx,5,8,0.0,0.0,0.0,82,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
91,src/services/flagr.ts,1,1,0.0,0.0,0.0,6,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
92,src/pages/Home.tsx,10,12,0.0,0.0,83.3,86,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
93,src/index.tsx,0,0,35.0,0.0,0.0,13,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
94,src/components/inputBasic.tsx,2,4,7.5,0.0,100.0,62,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
95,src/components/Navbar.tsx,3,4,0.0,0.0,0.0,35,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
96,src/reportWebVitals.ts,2,4,0.0,0.0,0.0,15,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
97,src/routes.tsx,1,1,0.0,0.0,0.0,44,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
98,src/service-worker.ts,3,9,36.1,0.0,0.0,39,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
99,src/serviceWorkerRegistration.ts,16,33,17.6,0.0,0.0,103,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
100,src/setupTests.ts,0,0,0.0,0.0,,1,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
101,src/pages/SubmitComplain/SubmitComplaintConclude.tsx,5,6,0.0,0.0,75.0,29,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
102,src/pages/SubmitComplain/SubmitComplaintGeolocation.tsx,2,2,0.0,0.0,80.0,37,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
103,src/pages/SubmitComplain/SubmitComplaintInfos.tsx,5,8,0.0,0.0,100.0,51,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
104,src/pages/SubmitComplain/SubmitComplaitOptionPhoto.tsx,4,4,0.0,0.0,100.0,28,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
105,src/pages/SubmitComplain/SubmitComplaitPhoto.tsx,2,2,0.0,0.0,100.0,17,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
106,src/context/theme.tsx,3,6,0.0,0.0,0.0,32,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-21-04-2021.json,eccoar_frontend,21-04-2021
163,src/services/api.ts,0,0,0.0,0.0,100.0,3,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
164,src/App.tsx,1,1,0.0,0.0,0.0,12,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
165,src/components/Backdrop.tsx,1,1,0.0,0.0,0.0,8,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
166,src/components/Button.tsx,1,7,8.2,0.0,96.0,56,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
167,src/components/complainCard.tsx,1,5,8.3,0.0,73.3,77,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
168,src/services/complaint.ts,2,5,0.0,0.0,10.5,38,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
169,src/components/Drawer.tsx,3,5,0.0,0.0,0.0,69,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
170,src/pages/Home.tsx,5,5,0.0,0.0,0.0,37,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
171,src/index.tsx,0,0,21.4,0.0,0.0,11,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
172,src/components/inputBasic.tsx,2,4,7.5,0.0,100.0,62,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
173,src/components/Navbar.tsx,3,4,0.0,0.0,0.0,35,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
174,src/reportWebVitals.ts,2,4,0.0,0.0,0.0,15,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
175,src/routes.tsx,1,1,0.0,0.0,0.0,39,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
176,src/setupTests.ts,0,0,0.0,0.0,,1,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
177,src/pages/SubmitComplain/SubmitComplaintConclude.tsx,5,6,0.0,0.0,75.0,29,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
178,src/pages/SubmitComplain/SubmitComplaintGeolocation.tsx,2,2,0.0,0.0,80.0,37,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
179,src/pages/SubmitComplain/SubmitComplaintInfos.tsx,5,8,0.0,0.0,100.0,51,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
180,src/pages/SubmitComplain/SubmitComplaitOptionPhoto.tsx,4,4,0.0,0.0,100.0,28,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
181,src/pages/SubmitComplain/SubmitComplaitPhoto.tsx,2,2,0.0,0.0,100.0,17,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
182,src/context/theme.tsx,3,6,0.0,0.0,0.0,32,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-03-2021.json,eccoar_frontend,23-03-2021
300,src/services/api.ts,0,1,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
301,src/App.tsx,1,1,0.0,0.0,0.0,12,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
302,src/components/Backdrop.tsx,1,1,0.0,0.0,0.0,8,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
303,src/components/Button.tsx,1,9,7.9,0.0,93.9,70,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
304,src/components/complainCard.tsx,4,14,6.0,0.0,95.7,126,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
305,src/services/complaint.ts,5,5,0.0,0.0,77.3,69,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
306,src/pages/ComplaintDetails.tsx,7,17,0.0,0.0,24.5,139,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
307,src/components/DisplayMap.tsx,1,1,0.0,0.0,50.0,20,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
308,src/components/Drawer.tsx,5,8,0.0,0.0,0.0,82,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
309,src/services/flagr.ts,1,1,0.0,0.0,0.0,6,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
310,src/utils/geolocation.ts,2,2,0.0,0.0,0.0,13,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
311,src/pages/Home.tsx,10,12,0.0,0.0,83.3,86,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
312,src/index.tsx,0,0,35.0,0.0,0.0,13,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
313,src/components/inputBasic.tsx,2,4,7.5,0.0,100.0,62,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
314,src/components/LocationMarker.tsx,8,15,0.0,0.0,56.5,77,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
315,src/components/Navbar.tsx,3,4,0.0,0.0,0.0,35,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
316,src/reportWebVitals.ts,2,4,0.0,0.0,0.0,15,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
317,src/routes.tsx,1,1,0.0,0.0,0.0,44,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
318,src/service-worker.ts,3,9,36.1,0.0,0.0,39,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
319,src/serviceWorkerRegistration.ts,16,33,17.6,0.0,0.0,103,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
320,src/setupTests.ts,0,0,0.0,0.0,,1,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
321,src/pages/SubmitComplain/SubmitComplaintConclude.tsx,5,6,0.0,0.0,75.0,29,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
322,src/pages/SubmitComplain/SubmitComplaintGeolocation.tsx,4,6,0.0,0.0,71.4,82,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
323,src/pages/SubmitComplain/SubmitComplaintInfos.tsx,5,8,0.0,0.0,100.0,51,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
324,src/pages/SubmitComplain/SubmitComplaitOptionPhoto.tsx,4,4,0.0,0.0,100.0,28,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
325,src/pages/SubmitComplain/SubmitComplaitPhoto.tsx,2,2,0.0,0.0,100.0,17,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
326,src/context/theme.tsx,3,6,0.0,0.0,0.0,32,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-23-04-2021.json,eccoar_frontend,23-04-2021
239,src/services/api.ts,0,1,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
240,src/App.tsx,1,1,0.0,0.0,0.0,12,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
241,src/components/Backdrop.tsx,1,1,0.0,0.0,50.0,8,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
242,src/components/Button.tsx,1,9,7.9,0.0,93.9,70,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
243,src/components/complainCard.tsx,4,14,6.0,0.0,95.7,126,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
244,src/services/complaint.ts,5,5,0.0,0.0,77.3,69,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
245,src/pages/ComplaintDetails.tsx,7,17,0.0,0.0,24.5,139,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
246,src/components/DisplayMap.tsx,1,1,0.0,0.0,50.0,20,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
247,src/components/Drawer.tsx,5,8,0.0,0.0,52.6,82,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
248,src/services/flagr.ts,1,1,0.0,0.0,75.0,6,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
249,src/utils/geolocation.ts,2,2,0.0,0.0,0.0,13,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
250,src/pages/Home.tsx,10,12,0.0,0.0,83.3,86,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
251,src/index.tsx,0,0,35.0,0.0,0.0,13,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
252,src/components/inputBasic.tsx,2,4,7.5,0.0,100.0,62,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
253,src/components/LocationMarker.tsx,8,15,0.0,0.0,56.5,77,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
254,src/components/Navbar.tsx,5,7,0.0,0.0,82.4,52,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
255,src/reportWebVitals.ts,2,4,0.0,0.0,0.0,15,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
256,src/routes.tsx,1,1,0.0,0.0,0.0,44,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
257,src/service-worker.ts,3,9,36.1,0.0,0.0,39,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
258,src/serviceWorkerRegistration.ts,16,33,17.6,0.0,0.0,103,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
259,src/setupTests.ts,0,0,0.0,0.0,,1,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
260,src/pages/SubmitComplain/SubmitComplaintConclude.tsx,5,6,0.0,0.0,75.0,29,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
261,src/pages/SubmitComplain/SubmitComplaintGeolocation.tsx,4,6,0.0,0.0,71.4,82,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
262,src/pages/SubmitComplain/SubmitComplaintInfos.tsx,5,8,0.0,0.0,100.0,51,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
263,src/pages/SubmitComplain/SubmitComplaitOptionPhoto.tsx,4,4,0.0,0.0,100.0,28,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
264,src/pages/SubmitComplain/SubmitComplaitPhoto.tsx,2,2,0.0,0.0,100.0,17,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
265,src/context/theme.tsx,3,6,0.0,0.0,11.8,32,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-26-04-2021.json,eccoar_frontend,26-04-2021
207,src/services/api.ts,0,1,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
208,src/App.tsx,1,1,0.0,0.0,0.0,12,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
209,src/components/Backdrop.tsx,1,1,0.0,0.0,50.0,8,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
210,src/components/Button.tsx,1,9,7.9,0.0,93.9,70,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
211,src/components/complainCard.tsx,4,14,6.0,0.0,95.7,126,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
212,src/services/complaint.ts,5,5,0.0,0.0,77.3,69,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
213,src/pages/ComplaintDetails.tsx,7,17,0.0,0.0,24.5,139,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
214,src/components/DisplayMap.tsx,1,1,0.0,0.0,50.0,20,1.0,,100.0,,1.0,fga-eps-mds-2020_2-eccoar_frontend-27-04-2021.json,eccoar_frontend,27-04-2021
